class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
A,201.70540809631348,472.471923828125,-1.500990720160189e-06,301.5340518951416,450.3197479248047,-0.09103758633136749,383.7432861328125,358.14117431640625,-0.12222020328044891,418.15627098083496,272.07752227783203,-0.1448558270931244,459.3303108215332,216.49349212646484,-0.14143799245357513,343.4564208984375,262.2457695007324,-0.064207062125206,381.23751640319824,196.6741943359375,-0.17346584796905518,365.9263229370117,277.2955322265625,-0.19726404547691345,339.23890113830566,299.4282341003418,-0.19768188893795013,270.52785873413086,259.6454429626465,-0.06087556853890419,308.4437656402588,213.40858459472656,-0.1919274479150772,303.8832950592041,314.61063385009766,-0.20513169467449188,283.19506645202637,315.37431716918945,-0.18744391202926636,203.5089111328125,273.61560821533203,-0.07565825432538986,234.81998920440674,251.83780670166016,-0.2156379073858261,243.0285930633545,342.83679962158203,-0.18309900164604187,226.8893051147461,336.81156158447266,-0.13080689311027527,139.50207710266113,294.08193588256836,-0.09518104046583176,171.53881072998047,283.21475982666016,-0.179958775639534,189.7291088104248,343.6776351928711,-0.15356473624706268,173.94683361053467,342.0572280883789,-0.11611311882734299
A,274.27021980285645,471.4393615722656,-2.1885330170334782e-06,175.11554718017578,451.7340850830078,-0.08841410279273987,99.65604543685913,361.26895904541016,-0.12629026174545288,63.26695203781128,277.45832443237305,-0.16367720067501068,24.162168502807617,215.68035125732422,-0.17935538291931152,134.99892711639404,258.7335777282715,-0.0469210222363472,92.7571964263916,195.61973571777344,-0.1794581264257431,110.57798624038696,271.95335388183594,-0.22663937509059906,130.68645000457764,305.9663772583008,-0.23654380440711975,203.82544040679932,256.7085647583008,-0.05712838098406792,164.08709049224854,212.28897094726562,-0.18765582144260406,173.87683868408203,313.08719635009766,-0.18694043159484863,192.5829792022705,322.001953125,-0.15351592004299164,271.5589714050293,270.7214164733887,-0.09325597435235977,238.88221263885498,243.3039665222168,-0.23109202086925507,236.4920997619629,338.40938568115234,-0.17673170566558838,251.81442260742188,339.8731231689453,-0.1055174320936203,336.51391983032227,291.7013931274414,-0.13804619014263153,306.3547897338867,272.95026779174805,-0.21282903850078583,291.17712020874023,336.6111755371094,-0.17147022485733032,299.67166900634766,344.69654083251953,-0.12150018662214279
A,188.3978033065796,450.21419525146484,-1.2643538411793998e-06,272.84525871276855,422.3194122314453,-0.08933073282241821,338.64349365234375,340.9263610839844,-0.13000327348709106,369.3540573120117,266.63246154785156,-0.164273202419281,403.9968681335449,212.5694465637207,-0.17560537159442902,298.33568572998047,244.7097396850586,-0.07341466844081879,331.7021942138672,191.58811569213867,-0.17830365896224976,326.57873153686523,265.34353256225586,-0.20131775736808777,306.0317802429199,286.522274017334,-0.20131424069404602,233.18455696105957,246.98766708374023,-0.07171706110239029,269.1236972808838,216.53095245361328,-0.19344870746135712,269.6840000152588,308.77532958984375,-0.20424960553646088,252.53820419311523,307.1161651611328,-0.18765325844287872,174.10858154296875,265.05571365356445,-0.08687911182641983,206.17243766784668,258.146915435791,-0.2206776887178421,217.39977836608887,338.82808685302734,-0.19364707171916962,203.5581922531128,330.97530364990234,-0.14760275185108185,119.48261260986328,290.04390716552734,-0.10669096559286118,152.61016845703125,290.8885955810547,-0.18892818689346313,170.3514289855957,343.81874084472656,-0.16517877578735352,154.45158004760742,341.0723114013672,-0.13060005009174347
A,294.56746101379395,453.2757568359375,-2.0658176254073624e-06,207.61954307556152,427.6084899902344,-0.08567667752504349,143.85679721832275,344.4172668457031,-0.12551695108413696,112.80097961425781,267.4855613708496,-0.1642158478498459,82.05339431762695,206.1556053161621,-0.18360497057437897,180.9976100921631,244.0209197998047,-0.049748439341783524,146.26728057861328,195.17156600952148,-0.16700823605060577,155.12932777404785,268.7006187438965,-0.21011485159397125,174.77298259735107,299.57611083984375,-0.2228231579065323,244.2340850830078,245.07553100585938,-0.05656317621469498,209.4478940963745,219.34223175048828,-0.17268633842468262,209.32385444641113,313.98258209228516,-0.17164932191371918,231.69835567474365,316.2263870239258,-0.1457216739654541,304.4047737121582,264.2559242248535,-0.08690387010574341,271.7077159881592,250.9764862060547,-0.20727156102657318,260.7315158843994,336.1175537109375,-0.1576921045780182,281.041259765625,331.67449951171875,-0.09824755787849426,357.38525390625,289.9164581298828,-0.12634024024009705,324.4331359863281,289.39186096191406,-0.19201502203941345,306.25579833984375,343.4252166748047,-0.15947511792182922,321.3170528411865,339.96707916259766,-0.12124404311180115
A,73.26026916503906,363.06495666503906,-5.292411628943228e-07,99.13684129714966,343.36536407470703,-0.026627982035279274,115.12683391571045,315.7537841796875,-0.037095047533512115,121.77158832550049,286.0850524902344,-0.04799320548772812,117.4591612815857,261.81344985961914,-0.05166133865714073,97.3827338218689,284.33258056640625,-0.0002717359457165003,99.55711126327515,260.7902526855469,-0.039304427802562714,99.42212104797363,287.23310470581055,-0.056797463446855545,97.09402084350586,297.180233001709,-0.06111682578921318,77.90643453598022,288.1086540222168,0.00022333576634991914,80.33740282058716,270.93345642089844,-0.038865409791469574,84.54233407974243,301.70019149780273,-0.046328503638505936,82.96186208724976,303.34877014160156,-0.04215723276138306,59.48835611343384,294.2953872680664,-0.0068989708088338375,61.35465145111084,280.99512100219727,-0.04655398428440094,67.7560544013977,308.5000801086426,-0.034509941935539246,67.44134902954102,310.1619338989258,-0.015964705497026443,40.411566495895386,301.10157012939453,-0.01626216247677803,42.77214288711548,287.72863388061523,-0.03325427323579788,50.20598530769348,306.9465446472168,-0.016360806301236153,51.30207538604736,313.3751106262207,0.002028044778853655
A,405.79270362854004,362.61241912841797,-6.373455789798754e-07,380.830078125,341.13731384277344,-0.03009389340877533,363.56194496154785,313.2333564758301,-0.04512375220656395,356.90786361694336,283.7297058105469,-0.061304885894060135,362.3291873931885,260.0136184692383,-0.07013247162103653,381.8247985839844,284.2361831665039,0.004101364873349667,381.62635803222656,263.9846611022949,-0.036534443497657776,381.4126396179199,289.5825386047363,-0.055751726031303406,382.61012077331543,298.2072448730469,-0.061700910329818726,401.5276622772217,287.78934478759766,0.005936227738857269,401.1459445953369,270.98480224609375,-0.03453054651618004,397.355375289917,301.59290313720703,-0.0409216545522213,396.57769203186035,303.2259750366211,-0.035066600888967514,420.8436870574951,292.83329010009766,-0.0012299453373998404,421.43609046936035,279.06726837158203,-0.04354020208120346,414.4669818878174,308.1419372558594,-0.03036520630121231,413.1074810028076,311.00807189941406,-0.00960481632500887,438.77477645874023,299.4280815124512,-0.01119624450802803,439.5362091064453,285.8451843261719,-0.029121864587068558,430.858211517334,305.84434509277344,-0.013974030502140522,428.7029457092285,312.02327728271484,0.0034498695749789476
A,74.83612060546875,354.1588592529297,-4.0359037711823476e-07,102.67727136611938,332.73414611816406,-0.018769429996609688,117.36987590789795,305.2359962463379,-0.02046290598809719,121.37630939483643,277.2758102416992,-0.02322261407971382,121.50471210479736,255.79113006591797,-0.019929060712456703,103.69573831558228,281.6954040527344,0.018065491691231728,105.62697887420654,262.90843963623047,-0.009750601835548878,103.94207239151001,284.67140197753906,-0.025741850957274437,101.68433904647827,293.0348014831543,-0.0309288389980793,86.7908263206482,282.89880752563477,0.018674466758966446,87.65856742858887,266.1648368835449,-0.009153497405350208,89.51517105102539,292.403621673584,-0.017865339294075966,88.87443780899048,296.4667510986328,-0.016174372285604477,69.87484931945801,286.7565727233887,0.012512343004345894,70.29863834381104,272.11639404296875,-0.019101038575172424,74.34098482131958,296.88899993896484,-0.011877871118485928,74.28437232971191,302.1205139160156,0.0026454755570739508,51.76501393318176,292.13109970092773,0.0047668470069766045,53.812984228134155,278.61379623413086,-0.010648239403963089,60.31306743621826,295.8302879333496,0.0016361636808142066,61.72233581542969,303.43971252441406,0.01680103689432144
A,404.24757957458496,348.34712982177734,-5.324184826349665e-07,379.49549674987793,331.84669494628906,-0.021970130503177643,362.9978656768799,304.24699783325195,-0.027656344696879387,356.57389640808105,275.5082702636719,-0.03434243053197861,358.46214294433594,254.2422103881836,-0.034597620368003845,375.7833480834961,283.281192779541,0.011573041789233685,375.24667739868164,263.2411003112793,-0.015958847478032112,377.6667594909668,286.0740661621094,-0.02612757310271263,380.549955368042,294.3401336669922,-0.0281369686126709,393.82555961608887,283.8392448425293,0.01205125916749239,391.9855213165283,267.28343963623047,-0.01686880737543106,391.7683410644531,293.21699142456055,-0.019350040704011917,393.3368968963623,296.4479446411133,-0.012966961599886417,411.4518642425537,286.5893363952637,0.005020741373300552,410.55084228515625,271.9355773925781,-0.028443505987524986,407.4956703186035,297.3322296142578,-0.016716212034225464,407.9267978668213,302.03351974487305,0.0011773023288697004,428.61708641052246,291.51031494140625,-0.004072340205311775,427.1495246887207,277.8472709655762,-0.021030234172940254,422.34466552734375,295.27395248413086,-0.009727475233376026,421.4516258239746,301.7382621765137,0.004289679229259491
A,68.82906675338745,346.43760681152344,-6.296733090493944e-07,95.53283929824829,322.4150085449219,-0.00942900124937296,106.6784405708313,292.0387268066406,-0.00696576526388526,108.47714424133301,262.7724075317383,-0.008653075434267521,106.4784836769104,242.11326599121094,-0.004478225950151682,92.44335651397705,269.5370292663574,0.02776469849050045,91.53071880340576,247.20945358276367,-0.0019907725509256124,92.2748064994812,270.6027603149414,-0.016917027533054352,90.973641872406,279.8019790649414,-0.02051534317433834,74.36686992645264,272.14202880859375,0.02320970967411995,74.60404872894287,253.9794921875,-0.007586636580526829,78.57554197311401,280.8709907531738,-0.015753718093037605,76.60351037979126,284.6415710449219,-0.012500074692070484,57.16769456863403,277.012882232666,0.011788447387516499,56.76028847694397,259.4265937805176,-0.020754650235176086,63.267502784729004,285.6572723388672,-0.011703385971486568,62.425997257232666,290.92456817626953,0.004208019468933344,39.011385440826416,283.72081756591797,-0.0006393980584107339,40.26222467422485,266.8764877319336,-0.013971950858831406,47.774226665496826,285.3640365600586,0.00042214334825985134,49.44121599197388,293.45470428466797,0.01673121377825737
A,412.71397590637207,342.5236511230469,-5.902503517063451e-07,385.6881523132324,319.6719741821289,-0.013580492697656155,371.9768714904785,291.4353561401367,-0.014943630434572697,369.7634983062744,261.8000793457031,-0.019811542704701424,374.21430587768555,240.43819427490234,-0.018811289221048355,390.50960540771484,270.6541061401367,0.03079281561076641,391.1583709716797,250.60815811157227,0.004717414267361164,390.7737922668457,273.6798667907715,-0.009547784924507141,392.9520320892334,282.26661682128906,-0.013996108435094357,407.53040313720703,273.08948516845703,0.02824726328253746,407.43724822998047,254.52993392944336,-0.00034795430838130414,405.2152633666992,280.55883407592773,-0.009053988382220268,406.3044548034668,286.1313247680664,-0.006336446385830641,425.000524520874,276.71741485595703,0.01830306090414524,424.7696113586426,259.48558807373047,-0.012059261091053486,419.7829055786133,284.99719619750977,-0.004995155148208141,419.74679946899414,291.64424896240234,0.00978027656674385,442.64556884765625,282.1626281738281,0.006755063310265541,441.463680267334,266.84940338134766,-0.004311105236411095,434.4584369659424,284.05107498168945,0.00708779925480485,433.7359142303467,291.6467094421387,0.020671796053647995
A,62.15149641036987,334.5911407470703,-5.835613023918995e-07,89.21670198440552,310.739803314209,-0.009244322776794434,100.81127643585205,281.4181137084961,-0.0073838671669363976,102.5974988937378,251.9636344909668,-0.009669959545135498,99.91230010986328,230.33164978027344,-0.0060731032863259315,84.16367053985596,257.46063232421875,0.032545894384384155,83.42105627059937,236.77762985229492,0.0035728788934648037,83.94457340240479,260.1922798156738,-0.011259370483458042,83.32148551940918,270.7777214050293,-0.01456768624484539,66.4881420135498,259.6483612060547,0.02768132835626602,67.05388069152832,241.31769180297852,-0.0014840381918475032,70.03715515136719,269.6946716308594,-0.008878487162292004,69.0972375869751,275.40523529052734,-0.004311826545745134,48.69454264640808,264.899959564209,0.015534402802586555,49.803500175476074,248.2767105102539,-0.015563828870654106,55.11929512023926,275.5770683288574,-0.005903763230890036,54.783926010131836,281.5115737915039,0.011156470514833927,30.705764293670654,271.99331283569336,0.0022569240536540747,31.42220377922058,255.22777557373047,-0.008978095836937428,39.005770683288574,273.85059356689453,0.006860427092760801,41.88453912734985,281.4448547363281,0.024413982406258583
A,421.40021324157715,335.130615234375,-5.581388791142672e-07,393.60291481018066,311.46291732788086,-0.01656876690685749,379.4359874725342,282.39633560180664,-0.020837215706706047,376.91107749938965,251.4950942993164,-0.0276908241212368,378.6246585845947,229.07285690307617,-0.028268788009881973,395.3052806854248,259.8094177246094,0.020642148330807686,395.54317474365234,237.78635025024414,-0.005582403391599655,394.9537467956543,261.5061950683594,-0.01666276715695858,397.06037521362305,270.0006103515625,-0.019030602648854256,412.97083854675293,262.26367950439453,0.019299836829304695,412.7538013458252,241.0670280456543,-0.008924191817641258,409.65479850769043,269.1981315612793,-0.012839796021580696,410.9211730957031,273.87285232543945,-0.006915153469890356,431.4041233062744,266.4068794250488,0.010815183632075787,430.8962631225586,247.5925064086914,-0.018689807504415512,424.8566150665283,274.68902587890625,-0.0074549270793795586,424.8171615600586,280.8382034301758,0.009752192534506321,449.39008712768555,272.211971282959,0.0004460022901184857,448.23512077331543,255.3782844543457,-0.009763265959918499,440.5052089691162,272.95284271240234,0.0037312854547053576,438.989896774292,280.1869201660156,0.01851571723818779
B,68.32315921783447,585.3435134887695,5.685552082468348e-07,109.74734544754028,566.0613250732422,-0.05105150490999222,138.1911849975586,519.0314483642578,-0.07106243818998337,108.35220336914062,482.0931625366211,-0.08648094534873962,67.48239040374756,471.0770034790039,-0.10189084708690643,132.53663063049316,445.09716033935547,-0.037519294768571854,137.6795196533203,387.53772735595703,-0.06824211031198502,138.46023559570312,350.5999755859375,-0.09546619653701782,137.83826351165771,319.4388961791992,-0.11673735082149506,99.97489929199219,433.93699645996094,-0.041027240455150604,105.26429414749146,368.82816314697266,-0.06820225715637207,105.45193433761597,324.2974090576172,-0.09532751142978668,103.8426661491394,287.9863739013672,-0.1143546998500824,70.27768135070801,438.65943908691406,-0.051189325749874115,72.52970695495605,374.3406295776367,-0.0803036242723465,72.83894062042236,333.98040771484375,-0.10693548619747162,71.29855155944824,299.60575103759766,-0.12425936013460159,38.92261505126953,455.98522186279297,-0.06635300070047379,37.88952827453613,408.1927490234375,-0.09532610327005386,36.15671396255493,376.02481842041016,-0.11052392423152924,32.43447303771973,346.02867126464844,-0.12001001089811325
B,410.3785228729248,582.3894500732422,8.41755365854624e-07,367.91029930114746,563.4733200073242,-0.044124916195869446,342.6794242858887,516.9671249389648,-0.06846071034669876,372.34625816345215,481.4213562011719,-0.09062041342258453,413.16152572631836,470.57384490966797,-0.11504419147968292,346.80665016174316,442.3997497558594,-0.04191703721880913,343.04572105407715,386.7387390136719,-0.07757966965436935,342.05217361450195,349.69879150390625,-0.11058355122804642,342.63444900512695,317.7445602416992,-0.13775652647018433,378.6669731140137,431.57398223876953,-0.05166705697774887,374.9944496154785,365.6707763671875,-0.0829320177435875,374.3789577484131,321.97193145751953,-0.1139540746808052,373.820743560791,285.4243469238281,-0.1372368484735489,409.98424530029297,437.45983123779297,-0.0676407441496849,409.49572563171387,373.08841705322266,-0.0995178073644638,409.79650497436523,333.4154510498047,-0.12849465012550354,408.8484191894531,298.74011993408203,-0.14965656399726868,440.81382751464844,456.2605285644531,-0.08847931027412415,443.7238597869873,408.5313415527344,-0.12021181732416153,446.3183784484863,377.31605529785156,-0.13751822710037231,448.09078216552734,349.28436279296875,-0.15015821158885956
B,93.11013221740723,632.0015335083008,6.795005447202129e-07,136.38971328735352,613.2154846191406,-0.06300242245197296,163.13615798950195,562.5299072265625,-0.08959956467151642,131.46996974945068,520.4398345947266,-0.10920185595750809,87.22144603729248,506.00196838378906,-0.1292838603258133,156.1125612258911,481.38648986816406,-0.05682792514562607,159.41386699676514,418.5398483276367,-0.09429138898849487,159.09948348999023,378.8127136230469,-0.12665331363677979,157.58809089660645,345.20233154296875,-0.15166428685188293,120.36495208740234,470.5167007446289,-0.0579327717423439,123.50297927856445,398.2725143432617,-0.09151419252157211,123.56188774108887,349.48333740234375,-0.1250072866678238,122.31435298919678,309.23213958740234,-0.14871449768543243,87.44532108306885,477.2002410888672,-0.06587321311235428,86.85793876647949,405.2200698852539,-0.10249496251344681,86.15811824798584,360.3483581542969,-0.1365249902009964,83.65448713302612,322.65682220458984,-0.15841104090213776,52.837185859680176,497.54688262939453,-0.07900088280439377,48.30415964126587,443.8657760620117,-0.11653942614793777,45.693275928497314,407.70374298095703,-0.13751201331615448,41.289124488830566,374.34497833251953,-0.15036767721176147
B,385.65402030944824,632.6433944702148,8.245415301644243e-07,341.10403060913086,612.9302215576172,-0.0502503477036953,316.6098976135254,559.5781707763672,-0.07774964720010757,351.78345680236816,518.7120056152344,-0.10205578804016113,396.60730361938477,507.55916595458984,-0.12931224703788757,323.2016944885254,480.85994720458984,-0.05306249484419823,319.43421363830566,420.238037109375,-0.09444168955087662,319.03913497924805,379.70802307128906,-0.13194338977336884,319.58556175231934,344.82460021972656,-0.1628258228302002,359.5524787902832,469.31835174560547,-0.0633283481001854,357.0476245880127,397.17002868652344,-0.1019505187869072,357.45577812194824,347.92442321777344,-0.13909180462360382,356.66210174560547,306.3192367553711,-0.16635698080062866,394.1494846343994,476.336669921875,-0.07991813123226166,394.6549415588379,405.8557891845703,-0.11972320079803467,396.1970329284668,360.9828186035156,-0.1547711342573166,396.1849594116211,321.37439727783203,-0.17943689227104187,427.29146003723145,497.2183609008789,-0.10141652077436447,432.07380294799805,444.48841094970703,-0.14133194088935852,436.4715385437012,409.1571807861328,-0.16325931251049042,440.18388748168945,377.52803802490234,-0.17850401997566223
B,88.2575511932373,452.9955291748047,7.185549293353688e-07,139.71941471099854,440.4234313964844,-0.031860992312431335,165.85571765899658,401.2445831298828,-0.05984426662325859,139.41643238067627,363.77376556396484,-0.0886516273021698,99.16266918182373,347.3236846923828,-0.12655994296073914,160.21140575408936,338.62632751464844,-0.08149975538253784,170.99162578582764,264.41333770751953,-0.13305306434631348,170.90126037597656,214.44015502929688,-0.16804182529449463,167.73924350738525,173.5635757446289,-0.19245512783527374,124.45826053619385,328.0778503417969,-0.10108412802219391,131.91676139831543,240.42850494384766,-0.149290069937706,131.80386543273926,183.36166381835938,-0.1900814175605774,132.04699516296387,139.1043472290039,-0.21820205450057983,88.49836349487305,332.5165557861328,-0.12079578638076782,92.3908281326294,247.78486251831055,-0.16872362792491913,90.99421977996826,194.56527709960938,-0.2046053409576416,91.16067409515381,151.98330879211426,-0.22599948942661285,51.70037269592285,347.66151428222656,-0.14067985117435455,50.95850229263306,284.92733001708984,-0.1829565167427063,51.424076557159424,247.18975067138672,-0.19905135035514832,52.899742126464844,214.80283737182617,-0.20746107399463654
B,389.1609191894531,504.2974853515625,8.334374115293031e-07,328.5028266906738,491.5104675292969,-0.07137621939182281,294.10489082336426,424.11346435546875,-0.1040932908654213,329.2756175994873,365.2219009399414,-0.12836681306362152,384.96253967285156,349.66796875,-0.15244069695472717,314.1126823425293,348.6644744873047,-0.07498477399349213,308.62804412841797,269.52836990356445,-0.12514415383338928,309.81785774230957,216.45544052124023,-0.1634179949760437,314.4752311706543,174.53449249267578,-0.19318117201328278,357.628755569458,335.9744644165039,-0.0741681456565857,349.1736030578613,246.67461395263672,-0.12053573131561279,347.9246234893799,186.60552978515625,-0.15663914382457733,349.02305603027344,137.70435333251953,-0.18035675585269928,398.58813285827637,342.69996643066406,-0.0814041867852211,393.955135345459,255.24518966674805,-0.12870405614376068,388.3898735046387,198.79335403442383,-0.16519849002361298,386.35680198669434,152.91587829589844,-0.18768271803855896,442.417516708374,365.52501678466797,-0.09488721191883087,437.5613594055176,298.9066696166992,-0.14245262742042542,431.5452575683594,257.46334075927734,-0.16865816712379456,426.91898345947266,222.04410552978516,-0.184000626206398
B,89.704270362854,459.2816925048828,8.583097041992005e-07,142.66000270843506,448.3616256713867,-0.04454655572772026,172.42572784423828,412.0549774169922,-0.08005524426698685,141.56850814819336,371.0124969482422,-0.11291426420211792,92.7251386642456,356.2144470214844,-0.15425704419612885,165.4628849029541,339.32430267333984,-0.09826027601957321,177.25200176239014,262.02159881591797,-0.15005826950073242,177.68859386444092,210.50708770751953,-0.18561023473739624,175.1711368560791,167.29080200195312,-0.2104901671409607,128.20730209350586,329.0569305419922,-0.11085774749517441,137.1877670288086,238.1414031982422,-0.15996800363063812,137.93566703796387,177.18170166015625,-0.20233118534088135,137.7844762802124,129.2909049987793,-0.23177003860473633,90.9689998626709,333.4263610839844,-0.12299510836601257,93.34513664245605,247.96350479125977,-0.16909821331501007,92.11566925048828,193.3901596069336,-0.20379182696342468,91.34573221206665,151.45187377929688,-0.2242346704006195,53.24742078781128,346.81304931640625,-0.13626761734485626,51.294987201690674,282.5075340270996,-0.17230479419231415,52.745046615600586,245.61954498291016,-0.18351329863071442,55.406556129455566,215.87974548339844,-0.189082533121109
B,385.6868362426758,459.212646484375,2.0790917005797382e-06,343.63861083984375,435.33824920654297,-0.0417836494743824,318.34193229675293,393.8889694213867,-0.09334208816289902,325.4505729675293,363.6431121826172,-0.14342457056045532,337.4021530151367,355.19908905029297,-0.20378591120243073,310.61264991760254,339.002685546875,-0.12686753273010254,304.47383880615234,274.46422576904297,-0.20842093229293823,300.8594799041748,222.15789794921875,-0.2659669518470764,298.9233112335205,173.85635375976562,-0.3062252104282379,338.9568614959717,328.8924789428711,-0.15532982349395752,337.6366424560547,247.27802276611328,-0.23918424546718597,338.00889015197754,185.50811767578125,-0.2993954122066498,338.91529083251953,131.51430130004883,-0.33931055665016174,372.5423812866211,338.03466796875,-0.18359249830245972,376.13802909851074,264.27501678466797,-0.2671780288219452,390.62496185302734,211.71001434326172,-0.314161092042923,399.9188804626465,165.07293701171875,-0.3404674828052521,411.07995986938477,361.97654724121094,-0.21168622374534607,421.0609817504883,307.71217346191406,-0.2784610390663147,430.0637626647949,266.8918037414551,-0.30313950777053833,435.5349540710449,228.98313522338867,-0.317870169878006
B,104.21973466873169,450.3202438354492,1.735671617097978e-06,154.39264297485352,441.3581848144531,-0.14052072167396545,174.2823600769043,403.59874725341797,-0.22536104917526245,158.2499885559082,357.28485107421875,-0.28586652874946594,126.61974906921387,308.4945297241211,-0.34848272800445557,175.06464958190918,333.06983947753906,-0.22771207988262177,184.41611766815186,258.4110450744629,-0.32831084728240967,181.51811599731445,207.22381591796875,-0.3928365409374237,180.30678749084473,161.6231918334961,-0.43721258640289307,136.053729057312,321.0707092285156,-0.20384885370731354,143.27373504638672,235.16502380371094,-0.3110414147377014,139.772686958313,174.45785522460938,-0.3910936415195465,138.70925903320312,120.19319534301758,-0.44915127754211426,95.1068902015686,322.5038528442383,-0.1852840930223465,101.1264181137085,244.5261001586914,-0.28044697642326355,101.63944244384766,185.4332733154297,-0.35495397448539734,105.8659029006958,135.59524536132812,-0.40676039457321167,55.54263353347778,333.4097671508789,-0.17333216965198517,57.80073881149292,281.95167541503906,-0.2552529275417328,60.19888401031494,241.9249153137207,-0.3131055533885956,62.84282684326172,205.61288833618164,-0.3564782738685608
B,369.4087028503418,477.36351013183594,4.470458918603981e-07,317.9799270629883,461.20872497558594,-0.10981015115976334,294.40300941467285,417.2373962402344,-0.16988258063793182,317.56665229797363,364.24488067626953,-0.21306250989437103,346.75397872924805,313.4976005554199,-0.25489652156829834,301.6984176635742,337.9473114013672,-0.15104976296424866,292.06732749938965,257.91513442993164,-0.22902177274227142,292.9104995727539,204.69470977783203,-0.27705246210098267,299.40442085266113,162.01969146728516,-0.3104562759399414,348.4501075744629,331.49620056152344,-0.134756401181221,339.0705871582031,235.16521453857422,-0.21341060101985931,337.2941493988037,168.79222869873047,-0.266023725271225,340.11165618896484,114.88374710083008,-0.3014604449272156,388.6994934082031,338.9834213256836,-0.12649554014205933,380.83316802978516,249.75326538085938,-0.20542164146900177,377.60762214660645,185.79471588134766,-0.2607346177101135,378.0385208129883,133.07470321655273,-0.2950500249862671,425.72879791259766,355.3409957885742,-0.12415725737810135,418.8551330566406,294.6696472167969,-0.19668935239315033,416.07324600219727,250.40075302124023,-0.2421034872531891,416.0250949859619,210.64117431640625,-0.27090880274772644
B,89.63145732879639,541.8311309814453,1.218072725350794e-06,147.15725898742676,520.7391357421875,-0.08233846724033356,186.8228530883789,438.5668182373047,-0.10904738306999207,153.68142127990723,367.4884033203125,-0.12347632646560669,99.88500595092773,327.8567886352539,-0.13900332152843475,170.22305488586426,349.01432037353516,-0.08311478048563004,177.5603485107422,262.38792419433594,-0.1343373954296112,177.36077785491943,202.42433547973633,-0.17439742386341095,174.2541217803955,150.74010848999023,-0.20582403242588043,123.38358879089355,334.60071563720703,-0.08445899933576584,130.30956745147705,234.1614532470703,-0.12972526252269745,135.297589302063,168.28252792358398,-0.17171846330165863,138.4577751159668,113.25132369995117,-0.20068806409835815,80.78312158584595,342.6034164428711,-0.09394557029008865,87.72133827209473,241.91987991333008,-0.1476486176252365,94.18139934539795,181.50476455688477,-0.18945655226707458,97.94046878814697,128.73586654663086,-0.21569672226905823,35.35278081893921,368.40118408203125,-0.1092914491891861,36.98410749435425,296.7832565307617,-0.1673533022403717,42.68585443496704,248.3556365966797,-0.19648180902004242,48.90397310256958,203.08731079101562,-0.21310532093048096
B,396.31762504577637,507.1056365966797,8.025741635719896e-07,333.1458377838135,491.80145263671875,-0.09521989524364471,298.5134696960449,432.74085998535156,-0.14542382955551147,330.88937759399414,369.33326721191406,-0.18197685480117798,370.46387672424316,322.85743713378906,-0.21864941716194153,307.90223121643066,346.1260986328125,-0.12357301265001297,300.97289085388184,263.7229919433594,-0.19789619743824005,300.2208423614502,205.1356315612793,-0.25103458762168884,304.52991485595703,155.5717658996582,-0.29080915451049805,355.94152450561523,333.07613372802734,-0.12023752182722092,347.7180862426758,238.31035614013672,-0.193038210272789,344.1573143005371,167.40394592285156,-0.2504110634326935,345.32758712768555,105.68967819213867,-0.2896523177623749,399.6792411804199,341.36322021484375,-0.1245579794049263,392.50399589538574,251.38235092163086,-0.1983269304037094,383.72509002685547,183.0938720703125,-0.2551313042640686,381.03718757629395,122.69838333129883,-0.29236510396003723,442.88832664489746,367.09056854248047,-0.1347658932209015,439.16107177734375,302.0344352722168,-0.20855067670345306,432.3204517364502,254.96280670166016,-0.25188809633255005,429.39342498779297,210.9372329711914,-0.27871519327163696
